"tucaseid","age","sex","edu","race","hispanic","metro","social_time","num_children","weekly_earn","diary_date","famincome","hh_size"
20140706140972,67,"F","4. associate degree","White only","No","Yes",300,0,NA,20140718,"7. $20,000 to $24,999",2
20140706140976,44,"M","6. master's degree","White only","No","Yes",30,3,2395.83,20140715,"15. $100,000 to $149,999",5
20140706140980,29,"F","3. some college","White only","No","Yes",210,1,640,20140711,"11. $40,000 to $49,999",3
20140706140985,43,"M","6. master's degree","White only","No","Yes",350,3,1730.76,20140726,"14. $75,000 to $99,999",5
20140706140989,76,"F","1. < high school diploma","White only","No","Yes",445,0,NA,20140710,"11. $40,000 to $49,999",2
20140706140993,37,"F","5. bachelor's degree","White only","No","No",440,3,NA,20140712,"15. $100,000 to $149,999",5
20140706140994,65,"F","6. master's degree","Other","No","Yes",235,0,NA,20140716,"7. $20,000 to $24,999",1
20140706141008,51,"M","6. master's degree","Asian only","No","Yes",60,1,1730.76,20140715,"14. $75,000 to $99,999",3
20140706141010,32,"F","4. associate degree","White only","No","Yes",440,1,NA,20140718,"9. $30,000 to $34,999",3
20140706141011,30,"F","5. bachelor's degree","White only","Yes","No",380,2,475,20140719,"13. $60,000 to $74,999",4
20140706141017,29,"M","5. bachelor's degree","White only","Yes","Yes",170,0,450,20140713,"15. $100,000 to $149,999",3
20140706141023,43,"F","2. high school diploma","White only","No","Yes",330,1,NA,20140706,"13. $60,000 to $74,999",3
20140706141025,74,"F","7. professional degree","White only","No","Yes",345,0,NA,20140702,"15. $100,000 to $149,999",1
20140706141037,52,"F","6. master's degree","White only","No","Yes",135,0,NA,20140708,"14. $75,000 to $99,999",4
20140706141039,34,"M","6. master's degree","White only","No","Yes",588,2,NA,20140705,"13. $60,000 to $74,999",4
20140706141041,26,"F","2. high school diploma","White only","No","Yes",293,2,480.76,20140711,"13. $60,000 to $74,999",4
20140706141046,61,"F","6. master's degree","White only","No","Yes",280,0,1673.07,20140724,"15. $100,000 to $149,999",3
20140706141053,35,"M","5. bachelor's degree","White only","Yes","Yes",240,0,2053.84,20140713,"14. $75,000 to $99,999",1
20140706141054,76,"F","4. associate degree","White only","No","Yes",180,0,192,20140701,"11. $40,000 to $49,999",2
20140706141055,65,"M","3. some college","White only","No","Yes",630,0,NA,20140720,"10. $35,000 to $39,999",1
20140706141056,65,"F","5. bachelor's degree","White only","No","No",175,0,730.76,20140713,"11. $40,000 to $49,999",1
20140706141061,52,"M","2. high school diploma","White only","No","Yes",60,0,1346.15,20140702,"13. $60,000 to $74,999",1
20140706141065,63,"M","1. < high school diploma","Black only","No","Yes",770,0,NA,20140709,"3. $7,500 to $9,999",1
20140706141070,41,"M","6. master's degree","White only","No","Yes",330,1,1307,20140720,"15. $100,000 to $149,999",1
20140706141071,80,"F","1. < high school diploma","White only","Yes","Yes",660,0,NA,20140718,"3. $7,500 to $9,999",2
20140706141073,33,"F","2. high school diploma","Black only","No","Yes",160,3,320,20140710,"1. < $5,000",4
20140706141075,62,"M","5. bachelor's degree","Asian only","No","Yes",265,0,NA,20140715,"13. $60,000 to $74,999",1
20140706141080,74,"M","6. master's degree","White only","No","Yes",240,0,NA,20140706,"13. $60,000 to $74,999",2
20140706141084,58,"F","5. bachelor's degree","Black only","No","Yes",210,0,618.24,20140713,"7. $20,000 to $24,999",3
20140706141086,28,"F","4. associate degree","White only","No",NA,690,2,NA,20140728,"11. $40,000 to $49,999",4
20140706141090,61,"F","2. high school diploma","Black only","No","Yes",343,0,276.92,20140721,"11. $40,000 to $49,999",2
20140706141092,75,"F","4. associate degree","White only","No","Yes",775,0,NA,20140720,"8. $25,000 to $29,999",1
20140706141093,28,"F","4. associate degree","Other","No","No",302,2,250,20140722,"2. $5,000-$7,499",3
20140706141100,37,"M","1. < high school diploma","White only","No","Yes",240,3,NA,20140706,"1. < $5,000",5
20140706141105,58,"M","2. high school diploma","White only","Yes","No",435,0,NA,20140715,"12. $50,000 to $59,999",2
20140706141126,69,"F","2. high school diploma","White only","No","No",345,0,NA,20140720,"16. >= $150,000",2
20140706141128,51,"F","6. master's degree","Black only","No","Yes",475,0,480,20140712,"12. $50,000 to $59,999",1
20140706141133,47,"F","4. associate degree","White only","No","Yes",270,1,NA,20140706,"11. $40,000 to $49,999",2
20140706141134,52,"M","6. master's degree","White only","No","No",570,0,1425,20140715,"15. $100,000 to $149,999",3
20140706141135,55,"M","1. < high school diploma","White only","No","Yes",680,0,NA,20140701,"5. $12,500 to $14,999",1
20140706141137,38,"F","5. bachelor's degree","White only","No","Yes",20,2,865,20140716,"16. >= $150,000",4
20140706141138,37,"M","5. bachelor's degree","White only","No","Yes",120,1,2500,20140724,"15. $100,000 to $149,999",2
20140706141142,41,"F","4. associate degree","Black only","No","Yes",35,1,422.5,20140712,"9. $30,000 to $34,999",3
20140706141144,50,"M","2. high school diploma","White only","No","No",580,0,NA,20140704,"15. $100,000 to $149,999",2
20140706141165,68,"F","3. some college","White only","No","Yes",343,0,480,20140706,"4. $10,000 to $12,499",1
20140706141168,18,"M","1. < high school diploma","Black only","No","Yes",540,0,NA,20140713,"13. $60,000 to $74,999",2
20140706141170,60,"F","3. some college","White only","No","No",595,0,NA,20140702,"4. $10,000 to $12,499",1
20140706141171,32,"M","3. some college","White only","No","Yes",410,2,1720,20140720,"13. $60,000 to $74,999",4
20140706141176,58,"F","5. bachelor's degree","Black only","No","Yes",240,1,NA,20140719,"14. $75,000 to $99,999",3
20140706141177,16,"M","1. < high school diploma","White only","No","Yes",900,2,NA,20140719,"15. $100,000 to $149,999",5
20140706141180,37,"M","3. some college","White only","No","Yes",60,1,NA,20140719,"10. $35,000 to $39,999",3
20140706141182,80,"F","1. < high school diploma","Black only","No","No",480,1,NA,20140717,"2. $5,000-$7,499",3
20140706141187,30,"M","5. bachelor's degree","White only","No","Yes",500,0,2884.61,20140712,"2. $5,000-$7,499",1
20140706141194,46,"M","6. master's degree","Asian only","No","Yes",195,2,2307.69,20140718,"16. >= $150,000",4
20140706141195,56,"F","2. high school diploma","Black only","No","Yes",155,0,1050,20140721,"9. $30,000 to $34,999",1
20140706141203,47,"F","4. associate degree","White only","Yes","Yes",435,1,220.66,20140713,"3. $7,500 to $9,999",2
20140706141204,52,"F","2. high school diploma","White only","No","Yes",85,0,446,20140712,"8. $25,000 to $29,999",1
20140706141210,67,"F","2. high school diploma","White only","No","Yes",280,0,232,20140712,"12. $50,000 to $59,999",2
20140706141219,37,"M","5. bachelor's degree","White only","No","Yes",270,0,1730.76,20140717,"14. $75,000 to $99,999",1
20140706141222,51,"M","6. master's degree","Other","No","Yes",120,0,600,20140709,"1. < $5,000",1
20140706141227,85,"M","1. < high school diploma","Asian only","No","Yes",480,1,NA,20140707,"1. < $5,000",4
20140706141233,55,"M","2. high school diploma","Black only","No","Yes",355,0,NA,20140720,"3. $7,500 to $9,999",2
20140706141234,39,"F","5. bachelor's degree","White only","No","No",30,3,1000,20140720,"15. $100,000 to $149,999",5
20140706141236,33,"M","5. bachelor's degree","Other","No","Yes",0,0,1153.84,20140717,"13. $60,000 to $74,999",1
20140706141243,47,"M","4. associate degree","Black only","No","Yes",600,1,450,20140713,"11. $40,000 to $49,999",3
20140706141244,61,"F","5. bachelor's degree","White only","No","No",210,0,NA,20140720,"13. $60,000 to $74,999",2
20140706141245,56,"M","7. professional degree","Black only","No","No",230,0,1656.5,20140705,"10. $35,000 to $39,999",2
20140706141246,34,"F","1. < high school diploma","White only","No","Yes",620,0,NA,20140701,"9. $30,000 to $34,999",3
20140706141251,36,"F","6. master's degree","Black only","No","Yes",40,1,480.76,20140730,"12. $50,000 to $59,999",3
20140706141256,80,"M","1. < high school diploma","Black only","No","Yes",348,0,NA,20140720,"6. $15,000 to $19,999",2
20140706141259,61,"F","5. bachelor's degree","White only","No","Yes",230,0,NA,20140728,"16. >= $150,000",2
20140706141268,58,"F","3. some college","White only","No","No",396,0,550,20140713,"8. $25,000 to $29,999",1
20140706141271,50,"M","3. some college","White only","No","Yes",235,0,880,20140718,"8. $25,000 to $29,999",1
20140706141276,40,"M","5. bachelor's degree","White only","No","Yes",511,2,290,20140726,"9. $30,000 to $34,999",3
20140706141279,32,"F","4. associate degree","White only","No","No",381,2,NA,20140716,"11. $40,000 to $49,999",4
20140706141282,40,"M","5. bachelor's degree","White only","No","Yes",415,4,850,20140706,"13. $60,000 to $74,999",6
20140706141291,60,"M","7. professional degree","Black only","No","Yes",31,0,2500,20140713,"12. $50,000 to $59,999",1
20140706141292,42,"M","3. some college","White only","No","Yes",120,1,NA,20140714,"14. $75,000 to $99,999",3
20140706141293,40,"M","5. bachelor's degree","White only","No",NA,170,1,1442.3,20140719,"15. $100,000 to $149,999",3
20140706141296,63,"F","4. associate degree","White only","No","Yes",340,0,692.3,20140715,"13. $60,000 to $74,999",2
20140706141299,65,"M","2. high school diploma","White only","No","Yes",718,0,NA,20140712,"9. $30,000 to $34,999",2
20140706141304,47,"F","4. associate degree","White only","No","Yes",545,1,620.4,20140712,"9. $30,000 to $34,999",2
20140706141305,39,"M","5. bachelor's degree","White only","No","Yes",210,4,NA,20140717,"16. >= $150,000",6
20140706141306,59,"F","5. bachelor's degree","Asian only","No","Yes",270,1,420,20140717,"15. $100,000 to $149,999",3
20140706141312,66,"M","1. < high school diploma","Black only","No","Yes",602,0,576.92,20140725,"10. $35,000 to $39,999",1
20140706141315,45,"F","6. master's degree","White only","Yes","Yes",0,0,1673.07,20140724,"16. >= $150,000",2
20140706141317,33,"M","5. bachelor's degree","White only","Yes","Yes",240,0,NA,20140713,"6. $15,000 to $19,999",2
20140706141318,54,"F","5. bachelor's degree","White only","No","Yes",265,0,NA,20140705,"15. $100,000 to $149,999",3
20140706141325,80,"F","6. master's degree","White only","No","Yes",480,0,NA,20140713,"6. $15,000 to $19,999",1
20140706141326,37,"F","5. bachelor's degree","White only","No","Yes",20,2,NA,20140715,"16. >= $150,000",4
20140706141328,45,"M","4. associate degree","White only","No","No",605,1,1538.46,20140713,"13. $60,000 to $74,999",3
20140706141333,57,"F","2. high school diploma","White only","No","Yes",120,0,1880,20140701,"15. $100,000 to $149,999",2
20140706141338,39,"M","6. master's degree","White only","No","Yes",400,3,NA,20140713,"16. >= $150,000",5
20140706141347,49,"F","4. associate degree","White only","Yes","Yes",148,1,1000,20140702,"11. $40,000 to $49,999",3
20140706141353,44,"F","4. associate degree","White only","No","No",0,1,600,20140701,"13. $60,000 to $74,999",4
20140706141359,64,"M","5. bachelor's degree","Black only","No","Yes",278,0,NA,20140718,"13. $60,000 to $74,999",2
20140706141360,48,"F","5. bachelor's degree","White only","No","Yes",223,1,NA,20140708,"11. $40,000 to $49,999",4
20140706141365,22,"M","2. high school diploma","White only","No","No",765,0,250,20140727,"4. $10,000 to $12,499",1
20140706141372,71,"M","5. bachelor's degree","White only","No","Yes",425,0,NA,20140712,"15. $100,000 to $149,999",2
20140706141374,44,"F","5. bachelor's degree","White only","No","Yes",247,3,700,20140731,"15. $100,000 to $149,999",5
20140706141387,18,"F","1. < high school diploma","White only","No","Yes",300,1,NA,20140716,"16. >= $150,000",4
20140706141388,56,"M","3. some college","White only","No","Yes",335,1,NA,20140712,"14. $75,000 to $99,999",3
20140706141391,48,"M","5. bachelor's degree","White only","No","Yes",155,2,2500,20140717,"16. >= $150,000",4
20140706141394,64,"F","2. high school diploma","White only","No","Yes",442,0,NA,20140731,"11. $40,000 to $49,999",2
20140706141398,30,"F","6. master's degree","Asian only","No","Yes",345,0,1780,20140706,"13. $60,000 to $74,999",1
20140706141400,80,"F","1. < high school diploma","White only","No","No",615,0,NA,20140713,"11. $40,000 to $49,999",3
20140706141404,46,"F","1. < high school diploma","White only","Yes","Yes",300,1,288.75,20140731,"6. $15,000 to $19,999",4
20140706141413,61,"F","4. associate degree","White only","No","Yes",225,0,NA,20140710,"10. $35,000 to $39,999",2
20140706141414,67,"F","5. bachelor's degree","White only","Yes","Yes",420,0,NA,20140707,"15. $100,000 to $149,999",2
20140706141417,85,"M","2. high school diploma","White only","No","Yes",510,0,NA,20140709,"6. $15,000 to $19,999",1
20140706141420,36,"M","1. < high school diploma","White only","Yes","Yes",90,0,600,20140705,"6. $15,000 to $19,999",1
20140706141421,59,"F","2. high school diploma","White only","No","Yes",220,0,NA,20140714,"12. $50,000 to $59,999",2
20140706141422,30,"F","2. high school diploma","White only","No","No",645,1,504.4,20140713,"7. $20,000 to $24,999",3
20140706141423,20,"M","3. some college","White only","Yes","Yes",253,0,153,20140713,"2. $5,000-$7,499",2
20140706141427,35,"F","1. < high school diploma","White only","Yes","Yes",180,4,400,20140730,"6. $15,000 to $19,999",6
20140706141429,50,"F","3. some college","Black only","No","Yes",215,0,1961.53,20140712,"16. >= $150,000",2
20140706141433,57,"M","4. associate degree","White only","No","Yes",150,0,1442,20140704,"10. $35,000 to $39,999",2
20140706141434,27,"M","5. bachelor's degree","White only","No","Yes",155,0,798,20140724,"7. $20,000 to $24,999",1
20140706141436,37,"F","3. some college","White only","No","No",120,2,288.46,20140706,"15. $100,000 to $149,999",4
20140706141443,64,"M","2. high school diploma","White only","No","No",0,0,825,20140708,"14. $75,000 to $99,999",1
20140706141446,20,"M","3. some college","White only","No","No",195,1,146.34,20140715,"9. $30,000 to $34,999",3
20140706141449,49,"M","6. master's degree","White only","No","Yes",265,0,2730.76,20140716,"15. $100,000 to $149,999",2
20140706141463,64,"F","2. high school diploma","White only","Yes","Yes",505,0,300,20140713,"8. $25,000 to $29,999",2
20140706141467,70,"M","1. < high school diploma","White only","No","No",1060,0,NA,20140727,"14. $75,000 to $99,999",2
20140706141471,62,"F","5. bachelor's degree","White only","No","Yes",390,3,807.69,20140715,"11. $40,000 to $49,999",5
20140706141472,43,"M","6. master's degree","White only","No","Yes",110,2,2019.23,20140718,"15. $100,000 to $149,999",4
20140706141478,40,"M","6. master's degree","White only","Yes","Yes",108,0,1826.92,20140717,"14. $75,000 to $99,999",2
20140706141480,40,"M","4. associate degree","White only","No","Yes",30,3,1120,20140728,"13. $60,000 to $74,999",6
20140706141481,41,"F","6. master's degree","White only","No","Yes",95,2,961.53,20140708,"15. $100,000 to $149,999",4
20140706141482,44,"M","6. master's degree","White only","Yes","Yes",240,4,1538.46,20140718,"14. $75,000 to $99,999",6
20140706141492,24,"M","2. high school diploma","Black only","No","No",120,0,NA,20140716,"10. $35,000 to $39,999",2
20140706141500,52,"F","2. high school diploma","White only","Yes","Yes",130,0,NA,20140705,"11. $40,000 to $49,999",3
20140706141501,55,"F","2. high school diploma","White only","No","Yes",79,0,NA,20140706,"10. $35,000 to $39,999",1
20140706141502,52,"M","2. high school diploma","White only","Yes","Yes",395,0,340,20140713,"9. $30,000 to $34,999",4
20140706141503,77,"F","2. high school diploma","White only","No","Yes",245,0,NA,20140713,"7. $20,000 to $24,999",1
20140706141506,52,"F","2. high school diploma","White only","No","Yes",379,0,NA,20140717,"8. $25,000 to $29,999",1
20140706141512,77,"F","3. some college","White only","No","Yes",690,0,NA,20140719,"11. $40,000 to $49,999",1
20140706141515,33,"M","4. associate degree","White only","No","Yes",459,2,1000,20140712,"10. $35,000 to $39,999",4
20140706141522,70,"M","2. high school diploma","White only","No","Yes",670,0,NA,20140713,"12. $50,000 to $59,999",2
20140706141524,66,"M","7. professional degree","White only","No","Yes",462,0,NA,20140718,"14. $75,000 to $99,999",1
20140706141527,48,"F","2. high school diploma","White only","Yes","Yes",192,1,800,20140720,"13. $60,000 to $74,999",5
20140706141528,64,"F","4. associate degree","White only","No","Yes",603,0,NA,20140711,"9. $30,000 to $34,999",1
